Seed,Threshold H (N),Method,Alarm fraction (%),False positive rate (%),False-safe rate (%),Indeterminate (%),Matched edge absolute displacement (ms),Unmatched reference edges (%),Decision disagreement (%)
28,40.0,Uncertainty-aware force,48.646089755728084,0.0,0.0375234521575985,3.5978034463169855,0.4709302325581374,1.1494252873563204,
28,50.0,Reconstructed force,40.61730732815755,0.6049028971665075,0.6542056074766356,0.0,0.0516129032258022,0.6410256410256387,0.6248816512024238
28,50.0,Uncertainty-aware force,38.913084643060024,0.0,0.0,3.33270213974626,0.374999999999996,2.564102564102566,
28,60.0,Reconstructed force,31.603862904752887,0.5534034311012728,1.0797840431913617,0.0,0.138686131386859,0.0,0.719560689263397
28,60.0,Uncertainty-aware force,29.899640219655367,0.05534034311012728,0.05998800239952009,3.4463169854194278,0.5692307692307756,5.109489051094895,
28,70.0,Reconstructed force,22.91232721075554,0.2700049091801669,0.6628003314001657,0.0,0.1028037383177623,0.0,0.3597803446316985
28,70.0,Uncertainty-aware force,21.795114561636055,0.024545900834560628,0.0,2.613141450482863,0.24761904761905418,1.869158878504673,
28,80.0,Reconstructed force,16.322666161711798,0.24881248586292692,1.0465116279069768,0.0,0.119047619047598,0.0,0.3787161522438932
28,80.0,Uncertainty-aware force,15.356939973489869,0.0,0.0,2.158682067790191,0.7749999999999826,4.761904761904767,
29,30.0,Reconstructed force,61.503503124408255,1.083210241260463,0.7384615384615384,0.0,0.15544041450776122,0.0,0.8710471501609542
29,30.0,Uncertainty-aware force,59.51524332512782,0.0,0.0,4.449914788865745,0.35078534031412023,1.0362694300518172,
29,40.0,Reconstructed force,50.350312440825604,0.9128946367440092,0.641025641025641,0.0,0.09039548022598941,0.0,0.776368112099981
29,40.0,Uncertainty-aware force,48.19163037303541,0.0,0.037707390648567124,4.203749289907215,0.3468208092485546,2.259887005649719,
29,50.0,Reconstructed force,39.87881083128195,0.28382213812677387,0.6161137440758294,0.0,0.16107382550335733,0.666666666666671,0.4165877674682825
29,50.0,Uncertainty-aware force,38.136716530960044,0.0,0.0,3.0297292179511457,0.46938775510202757,2.0000000000000018,
29,60.0,Reconstructed force,31.584927097140692,0.5788313120176406,0.3629764065335753,0.0,0.09160305343510865,0.7575757575757569,0.5112668055292559
29,60.0,Uncertainty-aware force,29.61560310547245,0.0,0.0,3.238023101685287,0.3565891472868151,2.2727272727272707,
29,70.0,Reconstructed force,23.707631130467714,0.4211047807778053,0.7234726688102894,0.0,0.09909909909910118,0.0,0.49233099791706114
29,70.0,Uncertainty-aware force,22.571482673736035,0.0,0.0,2.23442529823897,0.3853211009174428,1.8018018018018056,
29,80.0,Reconstructed force,16.73925392918008,0.3409865878608775,1.473922902494331,0.0,0.16279069767440843,0.0,0.5302026131414505
29,80.0,Uncertainty-aware force,15.735656125733763,0.0,0.0,2.1965536830145806,0.5185185185184902,5.813953488372093,
30,30.0,Reconstructed force,61.95796250710093,0.40100250626566414,0.6695069993913573,0.0,0.0833333333333311,0.0,0.5680742283658398
30,30.0,Uncertainty-aware force,60.17799659155463,0.05012531328320802,0.0,3.9954554061730736,0.3072916666666577,0.0,
30,40.0,Reconstructed force,50.785836015906085,0.6168080185042405,0.7815407517677708,0.0,0.10285714285712708,0.0,0.7006248816512024
30,40.0,Uncertainty-aware force,48.835447831850026,0.0,0.0,3.8629047528877107,0.3045977011494071,0.5714285714285672,
30,50.0,Reconstructed force,40.25752698352585,0.666243654822335,1.1272898074213245,0.0,0.14838709677419296,0.0,0.8521113425487596
30,50.0,Uncertainty-aware force,38.610111721264914,0.0,0.0,3.673546676765764,0.5298013245033029,2.580645161290318,
30,60.0,Reconstructed force,31.77428517326264,0.5274847307051638,1.1911852293031566,0.0,0.12781954887217306,0.0,0.7384964968755917
30,60.0,Uncertainty-aware force,30.013255065328536,0.0,0.0,3.238023101685287,0.7984496124031023,3.007518796992481,
30,70.0,Reconstructed force,23.991668244650636,0.3983071944236993,1.0284810126582278,0.0,0.11504424778760383,0.0,0.5491384207536452
30,70.0,Uncertainty-aware force,22.79871236508237,0.024894199651481205,0.0,2.5373982200340843,0.2568807339449655,3.539823008849563,
30,80.0,Reconstructed force,17.364135580382502,0.3205128205128205,1.095290251916758,0.0,0.09090909090910614,0.0,0.45445938269267183
30,80.0,Uncertainty-aware force,16.24692293126302,0.0,0.0,2.404847566748722,0.2619047619047608,4.545454545454541,
